Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,"akhirnya bisa min ini game dan ternyata asik juga, susah berhenti kalo dah keenakan main",5,2025-06-16 06:35:51,0,akhir min game nyata asik susah henti kalau dah enak main,id,"{'sequence': 'akhir min game nyata asik susah henti kalau dah enak main', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.592950701713562, 0.5824643969535828, 0.5737448930740356, 0.5706042051315308, 0.5679711103439331, 0.5670427083969116, 0.560732364654541]}",[]
Pengguna Google,seruu bngtt lovee buat genshinn🤍,5,2025-06-16 06:35:44,0,seruu bngtt lovee buat genshinn,no,"{'sequence': 'seruu bngtt lovee buat genshinn', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5853449702262878, 0.5818825960159302, 0.5730016231536865, 0.5693807005882263, 0.5640879273414612, 0.5636671185493469, 0.5615637302398682]}",[]
Pengguna Google,game pepek boring,1,2025-06-16 06:32:45,0,game pepek boring,id,"{'sequence': 'game pepek boring', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita'], 'scores': [0.5856205224990845, 0.5777576565742493, 0.5699398517608643, 0.5690332055091858, 0.5689654350280762, 0.56471186876297, 0.5631528496742249]}",[]
Pengguna Google,menyenakannnnn,5,2025-06-16 06:28:55,0,menyenakannnnn,id,"{'sequence': 'menyenakannnnn', 'labels': ['Komunitas', 'Optimalisasi', 'Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Bugs & Error', 'Grafis'], 'scores': [0.5701218843460083, 0.5665863752365112, 0.5649870038032532, 0.5596336722373962, 0.5564520955085754, 0.5499914884567261, 0.5494818091392517]}",[]
Pengguna Google,"seru, cuma capek farming primo 🤧",5,2025-06-16 06:23:00,0,seru cuma capek farming primo,ro,"{'sequence': 'seru cuma capek farming primo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5540708303451538, 0.5373916029930115, 0.5290302634239197, 0.5268247127532959, 0.5234735608100891, 0.522321343421936, 0.518689751625061]}",[]
Pengguna Google,kit hati kaga dapet yae miko😭,1,2025-06-16 06:08:52,0,kit hati kaga dapet yae miko,id,"{'sequence': 'kit hati kaga dapet yae miko', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5836094617843628, 0.578461766242981, 0.5731470584869385, 0.5719043612480164, 0.5701544880867004, 0.567389190196991, 0.5647356510162354]}",[]
Pengguna Google,game genshin lmpact akan saya hilang begemana ta bisa hilang,1,2025-06-16 05:53:01,0,game genshin lmpact saya hilang begemana ta hilang,tl,"{'sequence': 'game genshin lmpact saya hilang begemana ta hilang', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5617584586143494, 0.553745687007904, 0.5535899996757507, 0.548777163028717, 0.5484986901283264, 0.5475823879241943, 0.5412589311599731]}",[]
Pengguna Google,"hoyo ak mw xiphos buat kajuha sm mami skirk, shenhe, mavuika, emilie soft pity sm menang rate off🥰🥰🙌🏻♥️ oiya sm dahliaaaa juga yhh",5,2025-06-16 05:33:28,0,hoyo ak mw xiphos buat kajuha sm mami skirk shenhe mavuika emilie soft pity sm menang rate off oiya sm dahliaaaa yhh,id,"{'sequence': 'hoyo ak mw xiphos buat kajuha sm mami skirk shenhe mavuika emilie soft pity sm menang rate off oiya sm dahliaaaa yhh', 'labels': ['Optimalisasi', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Grafis'], 'scores': [0.5862961411476135, 0.5859174132347107, 0.5845727324485779, 0.5839030146598816, 0.5838111042976379, 0.5785661935806274, 0.5764173269271851]}",[]
Pengguna Google,Memberi like👍,5,2025-06-16 05:15:34,0,beri like,pendek,"{'sequence': 'beri like', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.5608206391334534, 0.5527077317237854, 0.5503568649291992, 0.548640787601471, 0.5424923896789551, 0.5413503646850586, 0.5379989743232727]}",[]
Pengguna Google,mihoyo please update fitur skip story,1,2025-06-16 05:03:39,1,mihoyo please update fitur skip story,en,"{'sequence': 'mihoyo please update fitur skip story', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.61277174949646, 0.6033661365509033, 0.5976492762565613, 0.5953752994537354, 0.5930917859077454, 0.5930616855621338, 0.5902109742164612]}","['Monetisasi & Gacha', 'Komunitas']"
Pengguna Google,wow,5,2025-06-16 04:27:41,0,wow,pendek,"{'sequence': 'wow', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5767371654510498, 0.5765398740768433, 0.5645204186439514, 0.5625715255737305, 0.5620937347412109, 0.5619184970855713, 0.5616204142570496]}",[]
Pengguna Google,menurut gw bakal lebih seru kalau dijadiin MMORPG dan bisa PVP sii,5,2025-06-16 04:21:34,0,gw bakal lebih seru kalau dijadiin mmorpg bisa pvp sii,id,"{'sequence': 'gw bakal lebih seru kalau dijadiin mmorpg bisa pvp sii', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay', 'Cerita'], 'scores': [0.5512945652008057, 0.5429381132125854, 0.5323073863983154, 0.5307739973068237, 0.529954195022583, 0.5297473073005676, 0.5253567695617676]}",[]
Pengguna Google,juancok grafiknya gila tapi jangan di donlot kalau hp lu kenrang kek gw,5,2025-06-16 01:37:06,0,juancok grafik gila jangan donlot kalau hp lu kenrang kek gw,id,"{'sequence': 'juancok grafik gila jangan donlot kalau hp lu kenrang kek gw', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay'], 'scores': [0.5454517006874084, 0.5387532114982605, 0.5330168008804321, 0.531238317489624, 0.5283917784690857, 0.5243430733680725, 0.5230844616889954]}",[]
Pengguna Google,aaaaa kasian aaaaa Primo nya aaaaa,5,2025-06-16 00:38:14,0,aaaaa kasi aaaaa primo aaaaa,so,"{'sequence': 'aaaaa kasi aaaaa primo aaaaa', 'labels': ['Komunitas', 'Optimalisasi', 'Monetisasi & Gacha', 'Bugs & Error', 'Cerita', 'Grafis', 'Gameplay'], 'scores': [0.5595204830169678, 0.5515530109405518, 0.551469624042511, 0.5456067323684692, 0.5438752770423889, 0.5421187877655029, 0.5410755276679993]}",[]
Pengguna Google,download data jam 7 sore sampai pagi GK masuk2 alhasil hapus LG aja aplikasinya.,1,2025-06-15 23:19:53,0,download data jam sore pagi gk masuk alhasil hapus lg aplikasi,id,"{'sequence': 'download data jam sore pagi gk masuk alhasil hapus lg aplikasi', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay'], 'scores': [0.5900830030441284, 0.5716534852981567, 0.5674903392791748, 0.5674610733985901, 0.5644471049308777, 0.5579516291618347, 0.5576790571212769]}",[]
Pengguna Google,Tolong Capitano Fatui rilis dong 😍,5,2025-06-15 22:46:25,16,capitano fatui rilis dong,it,"{'sequence': 'capitano fatui rilis dong', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5611936450004578, 0.5508496761322021, 0.5507200360298157, 0.5452663898468018, 0.5438192486763, 0.540015697479248, 0.5394814014434814]}",[]
Pengguna Google,Game nya bagus walau aku kadang kesusahan nyelesain questnya,5,2025-06-15 21:28:42,0,game bagus aku kadang susah nyelesain questnya,id,"{'sequence': 'game bagus aku kadang susah nyelesain questnya', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5427259802818298, 0.5366580486297607, 0.5325503349304199, 0.5313695073127747, 0.5296118259429932, 0.528764009475708, 0.5231414437294006]}",[]
Pengguna Google,good jobs,5,2025-06-15 19:18:12,0,good jobs,pendek,"{'sequence': 'good jobs', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.589680552482605, 0.5872311592102051, 0.5808448195457458, 0.5767713785171509, 0.5766075849533081, 0.5724189281463623, 0.5717079639434814]}",[]
Pengguna Google,"TOLONGLAH KARAKTER COWOKNYA DI BANYAKIN!! MASA CEWEK SEMUA, SEKARANG PEMAIN GENSHIN CEWEK JUGA BANYAK!!!!!!!!!!!!!MAKIN BOSAN MAINNYA TIAP HARI NAMPAK CEWEK MULU GA ADA COWOK JIR,AKU SUKA KOLEKSI COWOK KARNA SEIYUNYA APALAGI CUMA DIKIT BANGET KARAKTERNYA JADI MALAS",1,2025-06-15 16:45:04,0,tolong karakter cowok banyakin masa cewek semua sekarang main genshin cewek banyakmakin bosan main tiap hari nampak cewek mulu ada cowok jiraku suka koleksi cowok karna seiyunya cuma dikit banget karakter jadi malas,id,"{'sequence': 'tolong karakter cowok banyakin masa cewek semua sekarang main genshin cewek banyakmakin bosan main tiap hari nampak cewek mulu ada cowok jiraku suka koleksi cowok karna seiyunya cuma dikit banget karakter jadi malas', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis', 'Gameplay'], 'scores': [0.5735243558883667, 0.5731715559959412, 0.5704469680786133, 0.5688704252243042, 0.5669482946395874, 0.5651962757110596, 0.5650990605354309]}",[]
Pengguna Google,kakkoi,5,2025-06-15 15:50:15,0,kakkoi,pendek,"{'sequence': 'kakkoi', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.5800244808197021, 0.5752975940704346, 0.5697612166404724, 0.5681639909744263, 0.5642554759979248, 0.564067542552948, 0.5616534352302551]}",[]
Pengguna Google,"mantap,cuma susah dapet karakter bintang lima😅",4,2025-06-15 15:33:04,1,mantapcuma susah dapet karakter bintang lima,id,"{'sequence': 'mantapcuma susah dapet karakter bintang lima', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5824440717697144, 0.5786553025245667, 0.5706615447998047, 0.5700122714042664, 0.5653064846992493, 0.564824640750885, 0.5641796588897705]}",[]
Pengguna Google,"Hello, I found a bug where if the party composition is arlechino, zhongli, chiori and xilonen then when xilonen uses burst there is no heal in the party, and if using skill there is no increase in stack in nightsoul point. can you fix it?",3,2025-06-15 15:06:30,0,hello i found a bug where if the party composition is arlechino zhongli chiori and xilonen then when xilonen uses burst there is no heal in the party and if using skill there is no increase in stack in nightsoul point can you fix it,en,"{'sequence': 'hello i found a bug where if the party composition is arlechino zhongli chiori and xilonen then when xilonen uses burst there is no heal in the party and if using skill there is no increase in stack in nightsoul point can you fix it', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5631830096244812, 0.5613608956336975, 0.5590097904205322, 0.5572509169578552, 0.5570536851882935, 0.5559262037277222, 0.5531787872314453]}",[]
Pengguna Google,sngat bgus,5,2025-06-15 14:33:05,0,sngat bgus,tl,"{'sequence': 'sngat bgus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.5874528288841248, 0.5783683657646179, 0.5750699043273926, 0.5746343731880188, 0.5742482542991638, 0.5709319710731506, 0.5637600421905518]}",[]
Pengguna Google,moga hoki,5,2025-06-15 13:58:40,0,moga hoki,pendek,"{'sequence': 'moga hoki', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.5775652527809143, 0.5767766237258911, 0.5690482258796692, 0.5668774247169495, 0.5635579228401184, 0.562921404838562, 0.5598306059837341]}",[]
Pengguna Google,bagus tapi berat,4,2025-06-15 13:46:07,0,bagus berat,id,"{'sequence': 'bagus berat', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Gameplay'], 'scores': [0.5734415054321289, 0.569338321685791, 0.5572519302368164, 0.5570929646492004, 0.5570499300956726, 0.5567189455032349, 0.555296778678894]}",[]
Pengguna Google,kikir ngga kaya game sebelah,3,2025-06-15 13:40:30,2,kikir ngga kaya game belah,id,"{'sequence': 'kikir ngga kaya game belah', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.596368670463562, 0.5947127342224121, 0.5874026417732239, 0.5844388604164124, 0.5840392112731934, 0.5790316462516785, 0.5731622576713562]}",[]
Pengguna Google,game nya seru apalagi story nya behhh,5,2025-06-15 13:35:28,0,game seru story behhh,en,"{'sequence': 'game seru story behhh', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.571924090385437, 0.5522833466529846, 0.5508305430412292, 0.5456274747848511, 0.5426302552223206, 0.5392478704452515, 0.5378838181495667]}",[]
Pengguna Google,"saya sangat menyarankan untuk menambahkan fitur skip dialog di dalam semua quest, karena menurut saya saat melakukan quest terdapat banyak sekali percakapan yang kurang penting dan membuang waktu, dan itu dapat menyebab kan sebagian player merasa bosan. Saya termasuk player yang menikmati story di dalam game, tetapi jika percakapan nya terlalu berbelit dan berputar², saya akan merasa bosan bahkan sampai tidak peduli lagi dengan jalan ceritanya. (Saya tunggu untuk update kedepanya👍)",4,2025-06-15 13:30:24,18,sangat saran tambah fitur skip dialog dalam semua quest turut saat laku quest dapat banyak sekali cakap kurang penting buang waktu itu sebab kan bagi player rasa bosan masuk player nikmat story dalam game jika cakap terlalu belit putar akan rasa bosan bahkan tidak peduli dengan jalan cerita tunggu update depa,id,"{'sequence': 'sangat saran tambah fitur skip dialog dalam semua quest turut saat laku quest dapat banyak sekali cakap kurang penting buang waktu itu sebab kan bagi player rasa bosan masuk player nikmat story dalam game jika cakap terlalu belit putar akan rasa bosan bahkan tidak peduli dengan jalan cerita tunggu update depa', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Bugs & Error', 'Gameplay', 'Grafis'], 'scores': [0.5498310923576355, 0.5494899749755859, 0.5474665760993958, 0.5463809967041016, 0.5449959635734558, 0.5449299216270447, 0.5431968569755554]}",[]
Pengguna Google,"game nya bagus,tapi hp saya kaya mmk💜",5,2025-06-15 13:24:50,0,game bagustapi hp kaya mmk,tl,"{'sequence': 'game bagustapi hp kaya mmk', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5765818953514099, 0.5695381164550781, 0.5655985474586487, 0.5613073110580444, 0.5594083666801453, 0.5563128590583801, 0.5557358860969543]}",[]
Pengguna Google,"make the BANNER BECOME 18 DAYS OR SOMETHING 20 DAYS TOO LONG,I FINISHED EXPLORE AND EVERYTHING🙄",1,2025-06-15 12:47:38,0,make the banner become days or something days too long finished explore and everything,en,"{'sequence': 'make the banner become days or something days too long finished explore and everything', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5456520915031433, 0.542493462562561, 0.5385814905166626, 0.5377702116966248, 0.5343203544616699, 0.534181535243988, 0.5312856435775757]}",[]
Pengguna Google,bagus,5,2025-06-15 12:46:26,0,bagus,pendek,"{'sequence': 'bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.5855516791343689, 0.5852438807487488, 0.5721162557601929, 0.5716847777366638, 0.5701427459716797, 0.5693243741989136, 0.5680059194564819]}",[]
Pengguna Google,kikir,1,2025-06-15 11:26:07,1,kikir,pendek,"{'sequence': 'kikir', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.582785964012146, 0.5803971290588379, 0.571530818939209, 0.5692532658576965, 0.5679019689559937, 0.5649173259735107, 0.5648925304412842]}",[]
Pengguna Google,jangan sandingankan kazuhaku dengan si jidat lebar itu,1,2025-06-15 11:07:00,0,jangan sandingankan kazuhaku si jidat lebar,id,"{'sequence': 'jangan sandingankan kazuhaku si jidat lebar', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.538763165473938, 0.5340571403503418, 0.52501380443573, 0.524825394153595, 0.5230776071548462, 0.5214855074882507, 0.51629239320755]}",[]
Pengguna Google,game seru,5,2025-06-15 09:59:37,0,game seru,pendek,"{'sequence': 'game seru', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Gameplay', 'Cerita', 'Optimalisasi', 'Grafis'], 'scores': [0.595694899559021, 0.574251115322113, 0.5723837614059448, 0.5653578639030457, 0.5603446364402771, 0.5582666397094727, 0.5571432709693909]}",[]
Pengguna Google,seru ada cerita nya grafik bagus semoga bnyak bonus,5,2025-06-15 09:39:17,0,seru cerita grafik bagus moga bnyak bonus,id,"{'sequence': 'seru cerita grafik bagus moga bnyak bonus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Gameplay'], 'scores': [0.5933951735496521, 0.5836395621299744, 0.5786097645759583, 0.5778647661209106, 0.5708162188529968, 0.5684899091720581, 0.5660749077796936]}",[]
Pengguna Google,"jir game apa-apan ini udah di download 300MB+ Pas Masuk Awal biasa² aja setelah login email google suruh download update login 33GB+ Gila Gak ngotak anjir HP gw nanti penyimpanan nya langsung nambah gak ngotak 33GB+ Ngotak dikit napa Game Nya, Game nya berat bet berat jangan download Penggunaan HP kentang seperti chipset kecil dan rom dan ram kecil kalo tetep download meledak, tolong developer Gw Baru pertama kali download masa harus download update login 33GB+ apa² an Meledak nanti HP gw 🗿🗿",1,2025-06-15 09:38:10,0,jir game apaapan udah download mb pas masuk awal biasa telah login email google suruh download update login gb gila ngotak anjir hp gw simpan langsung nambah ngotak gb ngotak dikit napa game game berat bet berat jangan download guna hp kentang chipset kecil rom ram kecil kalau tetep download ledak developer gw baru pertama kali download masa download update login gb apa an ledak hp gw,id,"{'sequence': 'jir game apaapan udah download mb pas masuk awal biasa telah login email google suruh download update login gb gila ngotak anjir hp gw simpan langsung nambah ngotak gb ngotak dikit napa game game berat bet berat jangan download guna hp kentang chipset kecil rom ram kecil kalau tetep download ledak developer gw baru pertama kali download masa download update login gb apa an ledak hp gw', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5356007814407349, 0.5332863330841064, 0.5331495404243469, 0.5316776633262634, 0.5312126278877258, 0.5300861597061157, 0.5299279093742371]}",[]
