,Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
48,Pengguna Google,game baik,5,2025-06-19 15:23:00,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
49,Pengguna Google,peak,5,2025-06-19 15:08:32,0,peak,pendek,"{'sequence': 'peak', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4290022552013397, 0.4178321063518524, 0.4121588468551636, 0.4090796113014221, 0.40893086791038513, 0.4070061445236206, 0.4047897756099701]}",[]
50,Pengguna Google,game ini sangat seru dan menghibur saya karena grafik yang sangat bagus semoga ke depan nya ada fitur bahasa Indonesia 👍🏻,5,2025-06-19 14:57:20,0,game sangat seru hibur karena grafik sangat bagus moga depan fitur bahasa indonesia,id,"{'sequence': 'game sangat seru hibur karena grafik sangat bagus moga depan fitur bahasa indonesia', 'labels': ['Monetisasi & Gacha', 'Gameplay', 'Grafis', 'Komunitas', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.4063456356525421, 0.403945654630661, 0.4037458896636963, 0.3999030292034149, 0.3982401192188263, 0.3972168564796448, 0.39652350544929504]}",[]
51,Pengguna Google,why so lag after update to septhimont map? always dc when playing at new map,1,2025-06-19 14:54:25,0,why so lag after update to septhimont map always dc when playing at new map,en,"{'sequence': 'why so lag after update to septhimont map always dc when playing at new map', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.423288494348526, 0.41476577520370483, 0.4138175845146179, 0.41334888339042664, 0.40899544954299927, 0.40717628598213196, 0.40579941868782043]}",[]
52,Pengguna Google,game nya sangat bagus dan animasi nya keren sekali saya bermain merasa sangat puas game ini sangat lah cocok untuk saya mainkan,5,2025-06-19 14:39:24,0,game sangat bagus animasi keren sekali main rasa sangat puas game sangat lah cocok saya main,id,"{'sequence': 'game sangat bagus animasi keren sekali main rasa sangat puas game sangat lah cocok saya main', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.40777653455734253, 0.4070461094379425, 0.40671300888061523, 0.40479961037635803, 0.4047582745552063, 0.4034351408481598, 0.3959619998931885]}",[]
53,Pengguna Google,Good Game,5,2025-06-19 14:06:31,0,good game,pendek,"{'sequence': 'good game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.42786481976509094, 0.4141641855239868, 0.4134756624698639, 0.4097840189933777, 0.4072677493095398, 0.4069627523422241, 0.39690014719963074]}",[]
54,Pengguna Google,"tiap kali buka gamenya, HP saya langsung restart, padahal main game berat lain aman² aja",1,2025-06-19 13:59:44,0,tiap kali buka gamenya hp langsung restart padahal main game berat aman,id,"{'sequence': 'tiap kali buka gamenya hp langsung restart padahal main game berat aman', 'labels': ['Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error'], 'scores': [0.4489699900150299, 0.4461952745914459, 0.44332024455070496, 0.44222286343574524, 0.4400452971458435, 0.43889951705932617, 0.43409091234207153]}",[]
55,Pengguna Google,Beri saya hoki,5,2025-06-19 13:13:18,0,beri hoki,pendek,"{'sequence': 'beri hoki', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.43193092942237854, 0.4251824915409088, 0.4172772467136383, 0.41538694500923157, 0.41532501578330994, 0.4135434329509735, 0.40389952063560486]}",[]
56,Pengguna Google,uninstal untuk sementara tolong diperbaiki developer jangan fokus pada grafik saja 1.gameplay kurang memuaskan 2.tidak ada tutorial build character sehingga membingungkan gamer yang baru awal main 3.tidak ada bahasa Indonesia,1,2025-06-19 12:38:53,0,uninstal sementara baik developer jangan fokus grafik gameplay kurang muas ada tutorial build character bingung gamer baru awal main ada bahasa indonesia,id,"{'sequence': 'uninstal sementara baik developer jangan fokus grafik gameplay kurang muas ada tutorial build character bingung gamer baru awal main ada bahasa indonesia', 'labels': ['Komunitas', 'Grafis', 'Optimalisasi', 'Monetisasi & Gacha', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.4097917079925537, 0.4076502323150635, 0.40617209672927856, 0.40560880303382874, 0.4048352539539337, 0.4039250314235687, 0.3996797800064087]}",[]
57,Pengguna Google,"bagus cuma GK ada bahasa indonesia , tidak bisa memahami full isi dialog nya 🙃🙃",5,2025-06-19 12:17:14,0,bagus cuma gk bahasa indonesia bisa paham full isi dialog,id,"{'sequence': 'bagus cuma gk bahasa indonesia bisa paham full isi dialog', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay'], 'scores': [0.43104997277259827, 0.42397794127464294, 0.42304885387420654, 0.4222313463687897, 0.416083425283432, 0.4109474718570709, 0.4084945023059845]}",[]
58,Pengguna Google,I like this game story absolutely,5,2025-06-19 12:11:06,0,i like this game story absolutely,en,"{'sequence': 'i like this game story absolutely', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Bugs & Error', 'Grafis', 'Optimalisasi'], 'scores': [0.4345598518848419, 0.4207321107387543, 0.4187914729118347, 0.4182680547237396, 0.4153077304363251, 0.41362467408180237, 0.4135165214538574]}",[]
59,Pengguna Google,game baik,5,2025-06-19 11:56:36,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
60,Pengguna Google,"total download hampir 25GB di hp, berhubung ga kuat hp nya pas dimainin jad nya uninstalled dan main di PC.quest lumayan banyak, dan lumayan sulit, level 22 baru bisa pakai fitur CO-OP (bareng sm temen) story lumayan lama tapi games nya bagus",5,2025-06-19 11:54:41,0,total download hampir gb hp hubung kuat hp pas dimainin jad uninstalled main pcquest lumayan banyak lumayan sulit level baru pakai fitur coop bareng sm temen story lumayan lama games bagus,id,"{'sequence': 'total download hampir gb hp hubung kuat hp pas dimainin jad uninstalled main pcquest lumayan banyak lumayan sulit level baru pakai fitur coop bareng sm temen story lumayan lama games bagus', 'labels': ['Grafis', 'Optimalisasi', 'Komunitas', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error'], 'scores': [0.46777230501174927, 0.46714845299720764, 0.46685126423835754, 0.46645882725715637, 0.4633670449256897, 0.46319547295570374, 0.4594050347805023]}",[]
61,Pengguna Google,"tolong optimalin sinyal servernya ngelag mulu, sama ngaframe",1,2025-06-19 11:01:58,0,optimalin sinyal servernya ngelag mulu sama ngaframe,id,"{'sequence': 'optimalin sinyal servernya ngelag mulu sama ngaframe', 'labels': ['Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4496470093727112, 0.44544628262519836, 0.44450539350509644, 0.44046446681022644, 0.43808043003082275, 0.4361831843852997, 0.4304514527320862]}",[]
62,Pengguna Google,terbaiklah,5,2025-06-19 10:49:09,0,baik,pendek,"{'sequence': 'baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4357653558254242, 0.4234834909439087, 0.41426345705986023, 0.41055944561958313, 0.4105459451675415, 0.40661266446113586, 0.40391623973846436]}",[]
63,Pengguna Google,"suka banget Ama game nya kuroo grafik nya hd walaupun kadang rada ngelag tapi gpp🙂‍↕️, storynya aku suka apalagi yg rinascita sama septimont. paling salah satu kekurangan nya WUWA ini dibagian female character yang ya... tau lah ya, daripada itu please kuro tambahin male character nya dong dikit banget soalnya😔",5,2025-06-19 10:13:07,0,suka banget ama game kuroo grafik hd walaupun kadang rada ngelag gpp storynya aku suka rinascita sama septimont paling salah satu kurang wuwa bagi female character yang tau lah ya daripada please kuro tambahin male character dong dikit banget soal,id,"{'sequence': 'suka banget ama game kuroo grafik hd walaupun kadang rada ngelag gpp storynya aku suka rinascita sama septimont paling salah satu kurang wuwa bagi female character yang tau lah ya daripada please kuro tambahin male character dong dikit banget soal', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.4782532751560211, 0.47751522064208984, 0.4773440361022949, 0.47679466009140015, 0.47647833824157715, 0.475096195936203, 0.4728377163410187]}",[]
64,Pengguna Google,keep cooking kuro,5,2025-06-19 09:58:43,0,keep cooking kuro,af,"{'sequence': 'keep cooking kuro', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.44265663623809814, 0.43617933988571167, 0.43043822050094604, 0.42779192328453064, 0.427724152803421, 0.42616593837738037, 0.42032966017723083]}",[]
65,Pengguna Google,"kecewa, karna stelah update pas mau main harus nge dowload ulang lgi skitar 13 GB",2,2025-06-19 09:11:47,0,kecewa karna stelah update pas mau main nge dowload ulang lgi skitar gb,id,"{'sequence': 'kecewa karna stelah update pas mau main nge dowload ulang lgi skitar gb', 'labels': ['Optimalisasi', 'Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4292048215866089, 0.4231651723384857, 0.4204229414463043, 0.4198668897151947, 0.41874948143959045, 0.41863104701042175, 0.4151591658592224]}",[]
66,Pengguna Google,"game nya cukup bagus dan menyenangkan, cuma tolong Adain hapus data game yang lama biar hemat penyimpanan",5,2025-06-19 09:06:02,0,game cukup bagus senang cuma adain hapus data game lama biar hemat simpan,id,"{'sequence': 'game cukup bagus senang cuma adain hapus data game lama biar hemat simpan', 'labels': ['Komunitas', 'Grafis', 'Optimalisasi', 'Monetisasi & Gacha', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.4550035297870636, 0.4548167884349823, 0.45203545689582825, 0.4509423077106476, 0.44755610823631287, 0.44715121388435364, 0.4427381753921509]}",[]
67,Pengguna Google,anggap rumah sendiri,5,2025-06-19 08:54:27,0,anggap rumah sendiri,id,"{'sequence': 'anggap rumah sendiri', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.45937860012054443, 0.4559554159641266, 0.44017645716667175, 0.44015297293663025, 0.4380524754524231, 0.4380258321762085, 0.43134739995002747]}",[]
68,Pengguna Google,the story are peak✋️😭✋️,5,2025-06-19 08:50:40,0,the story are peak,en,"{'sequence': 'the story are peak', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Bugs & Error', 'Grafis', 'Optimalisasi'], 'scores': [0.4391615092754364, 0.4228503406047821, 0.4177497923374176, 0.41482019424438477, 0.4140780568122864, 0.4130862355232239, 0.41188645362854004]}",[]
69,Pengguna Google,"mau kasih saran aja, kalok bisa tambah subtitle bhs Indonesia nya dong udah lama download ini game tapi belum gua mainin karena gua gak bisa bahasa inggris",5,2025-06-19 08:33:18,0,mau kasih saran kalok tambah subtitle bhs indonesia dong udah lama download game belum gua mainin gua bisa bahasa inggris,id,"{'sequence': 'mau kasih saran kalok tambah subtitle bhs indonesia dong udah lama download game belum gua mainin gua bisa bahasa inggris', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error'], 'scores': [0.455351859331131, 0.45465290546417236, 0.4526194632053375, 0.45124438405036926, 0.4508572816848755, 0.44949057698249817, 0.4464404284954071]}",[]
70,Pengguna Google,"Game gratis tapi berasa kek mainin game triple A, good job Kuro 👍 keren improvenya 😍👍",5,2025-06-19 07:28:52,0,game gratis asa kek mainin game triple a good job kuro keren improvenya,lt,"{'sequence': 'game gratis asa kek mainin game triple a good job kuro keren improvenya', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Komunitas', 'Gameplay', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.444379985332489, 0.43428000807762146, 0.4304983615875244, 0.42942628264427185, 0.42900651693344116, 0.42885085940361023, 0.42849108576774597]}",[]
71,Pengguna Google,nice game not badmood,5,2025-06-19 05:47:22,0,nice game not badmood,sl,"{'sequence': 'nice game not badmood', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.4205118715763092, 0.39973217248916626, 0.39829617738723755, 0.3977126479148865, 0.3944393992424011, 0.3944151699542999, 0.38941001892089844]}",[]
72,Pengguna Google,"The dodge is really damn delayed, lvl 120 enemies are too much and annoying. disappointing.",1,2025-06-19 05:44:40,1,the dodge is really damn delayed lvl enemies are too much and annoying disappointing,en,"{'sequence': 'the dodge is really damn delayed lvl enemies are too much and annoying disappointing', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4284895360469818, 0.4244689643383026, 0.4192257821559906, 0.414035826921463, 0.41237011551856995, 0.4112473726272583, 0.40721896290779114]}",[]
73,Pengguna Google,game mantap,5,2025-06-19 05:25:53,0,game mantap,tl,"{'sequence': 'game mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.4418676793575287, 0.4309571087360382, 0.4249840974807739, 0.42466041445732117, 0.4224909842014313, 0.4199613034725189, 0.41929879784584045]}",[]
74,Pengguna Google,pliss wuwa tolong tambah kan bahasa Indonesia Pls wuwa add Indonesian language for the story please 🙏🙏🙏🙏🙏🙏🙏,5,2025-06-19 04:29:22,0,pliss wuwa tambah kan bahasa indonesia pls wuwa add indonesian language for the story please,en,"{'sequence': 'pliss wuwa tambah kan bahasa indonesia pls wuwa add indonesian language for the story please', 'labels': ['Komunitas', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4206206500530243, 0.4138478934764862, 0.41131865978240967, 0.40992310643196106, 0.4086834192276001, 0.4075765013694763, 0.39921921491622925]}",[]
75,Pengguna Google,1 0 x gacha dapet chartethya ges,5,2025-06-19 04:10:50,0,x gacha dapet chartethya ges,cy,"{'sequence': 'x gacha dapet chartethya ges', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.48295271396636963, 0.4664422273635864, 0.464539498090744, 0.46357429027557373, 0.455695241689682, 0.45368704199790955, 0.45221689343452454]}",[]
76,Pengguna Google,"game nya makin berkembang, g rugi gw mainin pas masa 1.0 wkwk",5,2025-06-19 03:07:31,0,game makin kembang g rugi gw mainin pas masa wkwk,tl,"{'sequence': 'game makin kembang g rugi gw mainin pas masa wkwk', 'labels': ['Komunitas', 'Gameplay', 'Grafis', 'Optimalisasi', 'Cerita', 'Monetisasi & Gacha', 'Bugs & Error'], 'scores': [0.420062780380249, 0.4153424799442291, 0.41472408175468445, 0.4110437333583832, 0.41072580218315125, 0.41019847989082336, 0.4040876030921936]}",[]
77,Pengguna Google,peak,5,2025-06-19 02:17:14,0,peak,pendek,"{'sequence': 'peak', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4290022552013397, 0.4178321063518524, 0.4121588468551636, 0.4090796113014221, 0.40893086791038513, 0.4070061445236206, 0.4047897756099701]}",[]
78,Pengguna Google,game baik,5,2025-06-19 02:15:33,0,game baik,pendek,"{'sequence': 'game baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.43969419598579407, 0.4268719255924225, 0.4244481027126312, 0.4207460582256317, 0.41603827476501465, 0.41559427976608276, 0.41046932339668274]}",[]
79,Pengguna Google,game open map terbaik sih ini,5,2025-06-19 00:05:56,0,game open map baik,id,"{'sequence': 'game open map baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Bugs & Error', 'Cerita', 'Gameplay', 'Optimalisasi'], 'scores': [0.45991918444633484, 0.4431779384613037, 0.4408920705318451, 0.4402003288269043, 0.4364977478981018, 0.4339958429336548, 0.42774301767349243]}",[]
80,Pengguna Google,gameplay nya seru abis & sangat hidup tapi sayangnya HP sudah tak sanggup,5,2025-06-18 23:40:10,0,gameplay seru abis sangat hidup sayang hp tak sanggup,tl,"{'sequence': 'gameplay seru abis sangat hidup sayang hp tak sanggup', 'labels': ['Komunitas', 'Cerita', 'Optimalisasi', 'Grafis', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error'], 'scores': [0.421578973531723, 0.41780468821525574, 0.41698503494262695, 0.4162442088127136, 0.41491687297821045, 0.4136355221271515, 0.4061097800731659]}",[]
81,Pengguna Google,"Karakter / senjata bintang 5 di Wuwa biasanya punya desain gila detailnya, efek animasi skill mewah & smooth, damage gede, dan punya skill unik yang bikin gameplay makin fleksibel. Biasanya mereka jadi meta, jadi rebutan player, dan bikin tim makin OP. Rarity tinggi = drop rate kecil = bikin player gacha ampe nangis 🗿.",5,2025-06-18 23:24:51,0,karakter senjata bintang wuwa biasa punya desain gila detail efek animasi skill mewah smooth damage gede punya skill unik bikin gameplay makin fleksibel biasa jadi meta jadi rebut player bikin tim makin op rarity tinggi drop rate kecil bikin player gacha ampe nang,id,"{'sequence': 'karakter senjata bintang wuwa biasa punya desain gila detail efek animasi skill mewah smooth damage gede punya skill unik bikin gameplay makin fleksibel biasa jadi meta jadi rebut player bikin tim makin op rarity tinggi drop rate kecil bikin player gacha ampe nang', 'labels': ['Monetisasi & Gacha', 'Grafis', 'Cerita', 'Gameplay', 'Komunitas', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4742920994758606, 0.4732493460178375, 0.47246062755584717, 0.4715036153793335, 0.47116515040397644, 0.4698898494243622, 0.46987783908843994]}",[]
