Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,AutoLabel_Cerita,AutoLabel_Gameplay,AutoLabel_Grafis,AutoLabel_Bugs & Error,AutoLabel_Optimalisasi,AutoLabel_Monetisasi & Gacha,AutoLabel_Komunitas
Pengguna Google,"aku iri sama orang yang mampu main dengan lancar, jadi ku hapus lagi setelah main dikit, jujur gamenya bagus",4,2025-06-24 16:38:37,0,aku iri sama orang mampu main lancar jadi aku hapus telah main sedikit jujur game bagus,id,0,1,0,0,0,0,0
Pengguna Google,"gamee sangat baguss, grafiknyaa ga main main banyak quest dan hadiah yg menarik",5,2025-06-24 15:52:43,0,gamee sangat baguss grafiknyaa main main banyak quest hadiah tarik,id,0,1,1,0,0,0,0
Pengguna Google,iklan game ini sering muncul terus-menerus di manapun yang bikin saya jadi uninstall aplikasi ini,1,2025-06-24 15:41:21,0,iklan game sering muncul terusmenerus mana bikin jadi uninstall aplikasi,id,0,1,0,0,0,0,0
Pengguna Google,mantap GK terlalu kikir kyk ghendis🗿,4,2025-06-24 15:02:33,0,mantap terlalu kikir kyk ghendis,id,0,0,1,0,0,0,0
Pengguna Google,"dari segi visual grafik, jujur lebih bagus dari sebelah",5,2025-06-24 13:02:46,0,segi visual grafik jujur lebih bagus belah,id,0,0,1,0,1,0,0
Pengguna Google,mantap min alurnya sangat bagusss🔥🔥🔥 tapi pin coba agak kasih kehokian dikit kek buat player baru jangan pelit🙏🙏,5,2025-06-24 12:32:01,0,mantap min alur sangat bagusss pin coba kasih hoki sedikit kek buat player baru jangan pelit,id,0,1,0,0,0,0,0
Pengguna Google,gamenya seru sekali,5,2025-06-24 12:11:11,0,game seru sekali,id,0,1,0,0,0,0,0
Pengguna Google,Tiket limited char sama weapon sama in lah,1,2025-06-24 11:54:42,0,tiket limited karakter sama weapon sama in lah,id,0,0,0,0,0,0,0
Pengguna Google,min minta hp hp aku ga kuat,5,2025-06-24 11:13:13,0,min minta hp hp aku kuat,id,0,0,0,0,1,0,0
Pengguna Google,game mantapp banyak tt,5,2025-06-24 9:58:33,0,game mantap banyak tt,id,0,1,0,0,0,0,0
Pengguna Google,terjadi bug saat mengompilasi shader,1,2025-06-24 8:53:52,0,jadi bug kompilasi shader,id,0,0,0,0,0,0,0
Pengguna Google,gamenya sudah bagus sekali dan story nya memuaskan. tapi tolong bikin fitur bahasa Indonesia nya,5,2025-06-24 8:24:47,0,game bagus sekali story nya muas tolong bikin fitur bahasa indonesia nya,id,0,1,0,0,0,0,0
Pengguna Google,"Secara Keseluruhan Ini Cakeppp banget ya saya sih cuma Harap ada Bahasa indonesia agar Orang yang tidak terlalu bisa bahasa inggris dapat memahami Cerita dari ""ABSOLUTE CINEMA"" GoodLuck Kura Games",5,2025-06-24 6:36:53,0,seluruh cakeppp banget saya cuma harap bahasa indonesia orang tidak terlalu bahasa inggris paham cerita absolute cema goodluck kura games,id,1,1,0,0,0,0,0
Pengguna Google,Oi KURO gk ada niatan nambah Bahasa Indonesia kah..?,5,2025-06-24 6:16:50,0,oi kuro ada niat nambah bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,"saya udah download dari awal rilis di android dan game ini memang baguss dari segi grafik,tema, story quest dll semoga aja di akun saya nanti sering rate on Aminnn makasih kurogame😭🙏❤️",5,2025-06-24 5:50:30,0,sudah download awal rilis android game memang baguss segi grafiktema story quest moga aja akun nanti sering rate on aminnn makasih kurogame,id,0,0,1,0,0,0,0
Pengguna Google,Kabari saya jika sudah ada bahasa Indonesia. Saya akan install game ini kembali 😇,5,2025-06-24 5:13:38,0,kabar jika ada bahasa indonesia akan install game kembali,id,0,1,0,0,0,0,0
Pengguna Google,game udah oke sistem gacha juga bagus tapi saya harap bisa di tambah kan bahasa Indonesia nya,5,2025-06-24 5:04:02,0,game oke sistem gacha bagus saya harap di tambah kan bahasa indonesia nya,id,0,1,0,0,0,1,0
Pengguna Google,Aku turunin rating google buat mini event permanent“All Out! Towards the Peaks of Prestige”di bagian 2.4.1 story septimont ini event bukan skill issue tapi bukan pula golden timing phase buat menyelesaikan di bilang gambling pun keterlaluan buat lawan boss moga kedepannya jangan buat mini event TGC card regouelike begini aku tamu tahun lalu kalah sama game sebelah ini sangat menyakitkan tapi jangan menyerah kuro moga tahun ini atau tapi depan memenangkan award untuk pertama kalinya sekian....,5,2025-06-24 5:03:35,2,aku turunin rating google buat mini event permanentall out towards the peaks of prestigedi bagi story septimont event bukan skill issue bukan golden timing phase buat selesai bilang gambling terlalu buat lawan boss moga depan jangan buat mini event tgc card regouelike begini aku tamu tahun lalu kalah sama game belah sangat sakit jangan serah kuro moga tahun atau depan menang award pertama kali sekian,id,0,1,0,0,0,0,0
Pengguna Google,"tolong tambahkan bahasa indonesia untuk subtitlenya,saya bisa berbahasa inggris tetapi untuk kenyamanan saya bermain saya ingin menggunakan bahasa indonesia.",5,2025-06-24 4:07:02,0,tambah bahasa indonesia subtitlenyasaya bahasa inggris untuk nyaman main ingin guna bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,Dasar game plagiat genshin impact,1,2025-06-24 1:29:40,0,dasar game plagiat genshin impact,id,0,1,0,0,0,0,0
Pengguna Google,"kerennn, hadiahnya banyak sekalii aku sangat menyayangi game ini, sehat² game baikk. aku sangat nyaman. edit, kapan character lanang meneh coekk!!",5,2025-06-24 1:20:01,0,kerennn hadiah banyak sekali aku sangat sayang game sehat game baikk aku sangat nyaman edit kapan character lanang teh coekk,id,0,1,0,0,0,0,0
Pengguna Google,ini kenapa semenjaj banner phoebe udh mulai hard pity dapetnya? lama-lama pensi dah gua kalau gini,3,2025-06-24 1:08:53,1,kenapa semenjaj banner phoebe mulai hard pity dapetnya lamalama pensi gua kalau gin,id,0,0,0,0,0,0,0
Pengguna Google,Game nya lumayan seru tapi untuk saya yang tidak terlalu bisa bahasa Inggris itu membuat saya tidak bisa menikmati story nya.jadi tolong kepada kuro game untuk menambah kan terjemahan bahasa Indonesia. saya yakin para gamers Indonesia sangat mendukung ini dan apalagi game Wuthering waves ini sedang trend di Indonesia🇮🇩.,4,2025-06-24 0:19:24,0,game nya lumayan seru yang terlalu bahasa inggris buat tidak nikmat story nyajadi kepada kuro game untuk tambah kan terjemah bahasa indonesia yakin gamers indonesia sangat dukung dan game wuthering waves sedang trend indonesia,id,0,1,0,0,0,0,0
Pengguna Google,"Ini sangat menyenangkan, apalagi ada sistem Gachanya 😋😋",5,2025-06-23 19:35:07,0,sangat senang ada sistem gachanya,id,0,0,0,0,0,0,0
Pengguna Google,"saya player baru sedikit kecewa dengan gacha saya ,sudahlah hard pity dapat pun karakter standard bukan limited udah cape farming 7 hari paham pun enggak artinya",1,2025-06-23 18:22:26,0,player baru sedikit kecewa gacha sudah hard pity karakter standard bukan limited cape farming hari paham pun enggak arti,id,0,1,0,0,0,1,0
Pengguna Google,1. Performance nya menurun terutama ketika lagi story gladiator terasa kaya penontonnya di render semua yg jadinya fps nggak stabil 2. Map nya di benerin lagi terutama pada properti bangunan dsb. sering nyangkut karena pasti ada aja kesangkut di reruntuhan 3. Soal karakter yaa tidak perlu di jelasin karena pasti sadar klo jarinya runcing dan animasinya kaku terutama ketika scene npc nunjuk atau interaksi 4. Texture di map baru beberapa ada yg off terutama tembok arena luar yg texturenya off,1,2025-06-23 18:18:26,4,performance nya turun utama story gladiator asa kaya tonton render semua jadi fps stabil map nya benerin lagi utama properti bangun sering nyangkut pasti aja sangkut runtuh soal karakter yaa perlu jelasin pasti sadar klo jari runcing animasi kaku utama scene npc nunjuk interaksi texture map baru beberapa off utama tembok arena luar yang texturenya off,id,0,0,0,0,0,0,0
Pengguna Google,"over all game nya udah bagus, tapi tolong dong ditambahin pengaturan bahasa indonesia di next update",5,2025-06-23 16:12:12,1,over all game nya bagus tolong dong ditambahin atur bahasa indonesia next update,id,0,1,0,0,0,0,0
Pengguna Google,"TERIMAKASIH MAS KURO KARENA TELAH MEMBUAT GAME STORY YANG SANGAT AMAT MASTERPIECE INI,DARI SAYA 10/10🤝",5,2025-06-23 15:59:39,0,terimakasih mas kuro telah buat game story sangat masterpiece inidari,id,0,0,0,0,0,0,0
Pengguna Google,game baik mantap carte RC 2+sign sekarang kasih chisa rc6+sign ya,5,2025-06-23 15:32:49,1,game baik mantap carte rc sign sekarang kasih chisa rcsign,id,0,1,0,0,0,0,0
Pengguna Google,sangat ramah buat pemula 😁👍🏻,5,2025-06-23 15:31:45,0,sangat ramah buat mula,id,0,0,0,0,1,0,0
Pengguna Google,keren banget kata bang windah pas abis dapet kartetia,5,2025-06-23 15:28:21,0,keren banget kata bang windah pas abis kartetia,id,0,1,0,0,0,0,0
Pengguna Google,Baru pertama kali main.,5,2025-06-23 15:21:10,0,baru pertama kali main,id,0,0,0,0,0,0,0
Pengguna Google,"Makasih lingyangnya,sebagai hadiah terimakasih karena sudah memberi lingyang terima kembali hadiah dariku",1,2025-06-23 15:08:56,0,makasih lingyangnyasebagai hadiah terimakasih sudah beri lingyang terima hadiah dari,id,0,0,0,0,0,0,0
Pengguna Google,grafis nya bagus,5,2025-06-23 15:07:05,0,grafis nya bagus,id,0,0,1,0,0,0,0
Pengguna Google,"saran HP ram 4 masi bisa kok main walau masi patah patah tapi jangan sampai main di ram 2,3 beh meledak entar",1,2025-06-23 14:47:29,0,saran hp ram mas main mas patah patah jangan main ram beh ledak entar,id,0,0,0,0,1,0,0
Pengguna Google,tolong di beri subtitle Indonesia masalahnya banyak player dari Indonesia yang main,3,2025-06-23 13:33:26,0,di beri subtitle indonesia masalah banyak player indonesia main,id,0,1,0,0,1,0,1
Pengguna Google,"Untuk explorasi dan quest lainnya bagus, tapi di story quest masih ada bug bug tertentu kayak karakter jadi jalan lambat, dan kontrol perahunya tidak bisa di dash. Thank you Kuro",5,2025-06-23 13:08:34,0,explorasi quest lain bagus story quest ada bug bug tentu kayak karakter jadi jalan lambat kontrol perahu bisa di dash thank you kuro,id,0,0,0,0,0,0,0
Pengguna Google,"wah sumpah ini game terbaik di mobile, animasi setara donghua 🔥🔥🔥",5,2025-06-23 12:59:08,0,wah sumpah game baik mobile animasi tara donghua,id,0,1,0,0,0,0,0
Pengguna Google,Bre kalo bisa ada bahasa indolah gw suka story ama gameplay-nya cuman gw kalo lagi maen game ini memahami kejadiannya agak lama karena bahasanya,4,2025-06-23 12:35:50,0,bre kalau ada bahasa indolah gua suka story ama gameplaynya cuman gua kalau maen game paham jadi lama bahasa,id,0,1,0,0,0,0,0
Pengguna Google,kuro tolong bahasa Indonesia ditambahkan saya bisa berbahasa Inggris sedikit tapi apabila ada nya bahasa Indonesia akan lebih mempermudah player nya dan saya yakin player yg ada di Indonesia akan meningkat dari segi apapun sudah luar biasa dari versi 1.1 makin kesini makin luar biasa ini game yg dulu saya jarang login sekrang login terus ya kerana terbihur tolong temen² yg baca tolong pencet react membantu supaya pihak developer mengetahui nya tolong tambah kan bahasa Indonesia nya😭🙏🙏🙏🙏🙏🙏,5,2025-06-23 9:58:45,0,kuro bahasa indonesia tambah bisa bahasa inggris sedikit apabila nya bahasa indonesia lebih mudah player nya yakin player ada indonesia tingkat segi apa luar biasa versi makin kesini makin luar biasa game dulu saya jarang login sekrang login terus rana terbihur temen baca pencet react bantu pihak developer tahu nya tambah kan bahasa indonesia nya,id,0,1,0,0,0,0,0
Pengguna Google,"baguss sih, tp ngeri bgt ngelegnya, pdhl penyimpanan masih banyak skitan 90 gb an, tp ngeleg bgt",4,2025-06-23 9:06:58,0,baguss tp ngeri banget ngelegnya pdhl simpan banyak skitan gb an tp ngeleg banget,id,0,1,0,0,0,0,0
Pengguna Google,buatkan subtitle bahasa Indonesia please 🙏🙏😭😭,4,2025-06-23 8:27:08,1,buat subtitle bahasa indonesia please,id,0,0,0,0,0,0,0
Pengguna Google,semoga bisa lebih optimal untuk device menengah,5,2025-06-23 7:14:38,1,moga lebih optimal device tengah,id,0,0,0,0,1,0,0
Pengguna Google,"kenapa sih kuro udh login pake email yg bener sandi nya juga bener tapi gabisa2 masuk akun, lagian kenapa sih ga di simpen aja bekas login nya ngerepotin tiap masuk game kudu login terus2an HERANNNN",1,2025-06-23 7:13:53,1,kuro login pakai email bener sandi nya bener gabisa masuk akun lagi di simpen aja bekas login nya ngerepotin tiap masuk game kudu login terus herannnn,id,0,1,0,0,1,1,1
Pengguna Google,aku ada kendala saat baru login wuthering waves aku gak bisa masuk apa kah server apa game nya yang masalah tolong di balas,3,2025-06-23 7:07:27,0,aku kendala baru login wuthering waves aku bisa masuk apa server apa game nya masalah di balas,id,0,1,0,0,0,0,0
Pengguna Google,"udah berapa lama ini game rilis sampai sekarang masih belum tersedia bahasa indonesia. apa emang gada niatan nambahin bahasa indonesia kedalam game nya kah? pantes jumlah download nya jauh dibawah Genshin Impact, dikira yang pengen main cm orang dewasa doang, padahal banyak juga anak anak yang pengen main tapi terkendala bahasanya",3,2025-06-23 6:35:12,0,berapa lama game rilis sekarang belum sedia bahasa indonesia apa emang gada niat nambahin bahasa indonesia dalam game nya pantes jumlah download nya jauh bawah genshin impact kira ken main cm orang dewasa doang padahal banyak anak anak ken main kendala bahasa,id,0,1,0,0,0,0,0
Pengguna Google,game seru dan bisa Mabar juga,5,2025-06-23 6:32:29,0,game seru bisa mabar,id,0,1,0,0,0,0,0
Pengguna Google,lu udah Gilak kuro abis selesai arc 1 ini absolute cinema. wajib download,5,2025-06-23 5:42:40,0,lu gilak kuro abis selesai arc absolute cema wajib download,id,0,0,0,0,1,0,0
Pengguna Google,"bentar2 download, bukannya sekaligus yang kayak 10gb itu",3,2025-06-23 5:38:39,2,bentar download bukan sekaligus kayak gb,id,1,0,0,0,1,0,1
Pengguna Google,"Terimakasih buat kuro games yang udah buat game sebagus ini. Game anime RPG aksi terbaik yang pernah aku mainin, aku harap update storykedepannya lebih bagus dan tentunya absolute cinema. 👍🗿",5,2025-06-23 5:02:41,0,terimakasih buat kuro games sudah buat game bagus game anime rpg aksi baik pernah aku mainin aku harap update storykedepannya lebih bagus tentu absolute cema,id,0,1,0,0,0,0,0
Pengguna Google,mana fitur telanjangnya 💢💢💢,5,2025-06-23 3:44:44,0,mana fitur telanjang,id,0,0,0,0,0,0,0
Pengguna Google,Sehat Sehat Game Baik 😁👍,5,2025-06-23 3:05:48,0,sehat sehat game baik,id,0,1,0,0,0,0,0
Pengguna Google,masih nunggu bahasa indo rilis baru gw balik main lagi,2,2025-06-23 0:55:29,0,nunggu bahasa indo rilis baru gua balik main,id,0,0,0,0,0,0,0
Pengguna Google,terimakasih game baik,5,2025-06-22 18:53:32,0,terimakasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,"salah satu game gacha terbaik, gameplaynya mantap jiwa, eventnya dan ekplorasinya sangat seru, fun dan gak ribet, semoga gamenya terus dikembangkan dan semakin baik tiap patchnya. sedikit saran untuk versi mobile mungkin bisa dioptimalkan lagi, misalnya combat cameranya kadang masih suka ngelock sendiri dan ikon swap charnya yang disebelah kanan kalo bisa disamakan seperti di PC, posisi ikon charnya tetap (fix) sesuai urutan posisi dalam tim, tidak berubah-ubah. semangat buat devnya👍",5,2025-06-22 18:37:30,19,salah satu game gacha baik gameplaynya mantap jiwa eventnya ekplorasinya sangat seru fun ribet moga game terus kembang makin baik tiap patchnya sedikit saran versi mobile mungkin optimal misal combat cameranya kadang suka ngelock sendiri ikon swap charnya belah kanan kalau sama di pc posisi ikon charnya tetap fix sesuai urut posisi tim tidak berubahubah semangat buat devnya,id,0,1,1,0,0,1,0
Pengguna Google,"dari segi grafik dan story memang ok apalgi untuk grafik memang sangat memanjakan mata , tapi kenapa dikit dikit dowload dikit dikit download apalahhh lama pula itu nungguinnya",3,2025-06-22 18:08:10,0,segi grafik story memang apalgi grafik memang sangat manja mata kenapa sedikit sedikit dowload sedikit sedikit download apalahhh lama itu nungguinnya,id,0,0,1,0,0,0,0
Pengguna Google,game bagus cuman subnya inggris,1,2025-06-22 14:51:23,0,game bagus cuman sub inggris,id,0,1,0,0,0,0,0
Pengguna Google,aku jadi jago bhs inggriss,5,2025-06-22 13:11:01,0,aku jadi jago bhs inggriss,id,0,0,1,0,0,0,0
Pengguna Google,"bagi saya game itu harus ditunjang juga dengan bahasa yang lengkap, bahasa indonesia seharusnya ada digame ini, karena bahasa Indonesia merupakan salah satu bahasa internasional. digame sebelah aja ada translate bahasa Indonesia nya. masa di game yg sebagus ini bahasa Indonesianya sampai sekarang tidak ada translatenya. tolong admin atau developer gamenya ditambahkan bahasa Indonesia. kalo sudah ada baru saya perbaiki bintangnya. terimakasih kasih.",3,2025-06-22 12:49:40,0,game harus tunjang dengan bahasa lengkap bahasa indonesia digame karena bahasa indonesia rupa salah satu bahasa internasional digame belah aja ada translate bahasa indonesia nya masa game bagus bahasa indonesia sekarang ada translatenya admin developer game tambah bahasa indonesia kalau ada baru saya baik bintang terimakasih kasih,id,0,1,0,0,0,0,0
Pengguna Google,terimah kasih game baik,5,2025-06-22 12:42:09,0,terimah kasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,Game nyaa baguss banget gilak story nya gk main apa lagi grafik nyaaa wahhh nilai ++ pokonya,5,2025-06-22 11:33:47,0,game nyaa baguss banget gilak story nya main apa grafik nyaaa wahhh nilai poko,id,0,1,1,0,0,0,0
Pengguna Google,"Pas baru dibuka disuruh download file dulu, eh dipencet tombol continue nya gabisa",1,2025-06-22 10:05:51,1,pas baru buka suruh download file dulu eh pencet tombol continue nya gabisa,id,0,0,0,0,0,1,0
Pengguna Google,"kuro tolong tambahkan subtitle bahasa Indonesia susah sekali mengerti bahasa inggris di game ini seperti menggunakan aksen British,bukan aksen inggris internasional.",5,2025-06-22 9:18:10,0,kuro tambah subtitle bahasa indonesia susah sekali erti bahasa inggris game seperti guna aksen britishbukan aksen inggris internasional,id,0,1,0,0,0,0,0
Pengguna Google,Mohon Deoplover bikin bahasa Indonesia nya biar tambah rame nih game,4,2025-06-22 9:05:01,1,mohon deoplover bikin bahasa indonesia nya biar tambah rame nih game,id,0,1,0,0,0,0,0
Pengguna Google,"Setelah masuk Septimont ngelag banget gila. oke bagus sih update grafik, tapi ngapain update grafik kalo jadi bikin ngelag parah kaya gini? Mau ngerjain end game content pun jadi males bet rasanya",1,2025-06-22 7:49:16,0,masuk septimont ngelag banget gila oke bagus update grafik ngapain update grafik kalau jadi bikin ngelag parah kaya gin mau ngerjain end game content jadi malas bet rasa,id,0,0,1,0,0,0,0
